2016.05.13,08:00,1.44414,1.44445,1.44345,1.44397,2128
2016.05.13,09:00,1.44395,1.44415,1.43933,1.44019,7158
2016.05.13,10:00,1.44022,1.44155,1.43786,1.44153,9309
2016.05.13,11:00,1.44153,1.44206,1.44011,1.44112,8637
2016.05.13,12:00,1.44109,1.44188,1.43986,1.44079,6788
2016.05.13,13:00,1.44077,1.44223,1.44020,1.44113,6997
2016.05.13,14:00,1.44113,1.44257,1.43992,1.44069,6447
2016.05.13,15:00,1.44068,1.44134,1.43595,1.43676,10724
2016.05.13,16:00,1.43675,1.43878,1.43596,1.43631,11644
2016.05.13,17:00,1.43614,1.43669,1.43403,1.43501,11719
2016.05.13,18:00,1.43508,1.43716,1.43433,1.43673,6755
2016.05.13,19:00,1.43672,1.43754,1.43613,1.43661,4697
2016.05.13,20:00,1.43659,1.43741,1.43603,1.43653,4092
2016.05.13,21:00,1.43654,1.43692,1.43573,1.43652,3184
2016.05.13,22:00,1.43653,1.43751,1.43637,1.43682,2658
2016.05.13,23:00,1.43682,1.43693,1.43598,1.43605,2279
2016.05.16,00:00,1.43525,1.43568,1.43484,1.43535,311
2016.05.16,01:00,1.43539,1.43604,1.43485,1.43513,3067
2016.05.16,02:00,1.43517,1.43562,1.43449,1.43509,1958
2016.05.16,03:00,1.43509,1.43570,1.43455,1.43484,3944
2016.05.16,04:00,1.43482,1.43616,1.43468,1.43593,2399
2016.05.16,05:00,1.43593,1.43688,1.43579,1.43664,2637
2016.05.16,06:00,1.43664,1.43689,1.43651,1.43672,1523
2016.05.16,07:00,1.43672,1.43702,1.43614,1.43640,1505
2016.05.16,08:00,1.43640,1.43654,1.43563,1.43575,1825
2016.05.16,09:00,1.43575,1.43726,1.43562,1.43627,4168
2016.05.16,10:00,1.43629,1.43744,1.43426,1.43552,7037
2016.05.16,11:00,1.43552,1.43824,1.43410,1.43571,7067
2016.05.16,12:00,1.43572,1.43582,1.43323,1.43404,5276
2016.05.16,13:00,1.43404,1.43572,1.43398,1.43511,5183
2016.05.16,14:00,1.43511,1.43715,1.43471,1.43694,5468
2016.05.16,15:00,1.43691,1.43917,1.43581,1.43834,7543
2016.05.16,16:00,1.43835,1.43878,1.43681,1.43824,7267
2016.05.16,17:00,1.43824,1.44065,1.43797,1.44051,8543
2016.05.16,18:00,1.44052,1.44148,1.43934,1.44090,5747
2016.05.16,19:00,1.44085,1.44144,1.44057,1.44064,3451
2016.05.16,20:00,1.44063,1.44090,1.43946,1.43959,2911
2016.05.16,21:00,1.43959,1.43996,1.43882,1.43906,2196
2016.05.16,22:00,1.43906,1.43968,1.43903,1.43936,1895
2016.05.16,23:00,1.43936,1.44026,1.43886,1.44011,2266
2016.05.17,00:00,1.44012,1.44131,1.43966,1.44098,1905
2016.05.17,01:00,1.44098,1.44106,1.44032,1.44106,2209
2016.05.17,02:00,1.44104,1.44687,1.44103,1.44430,3526
2016.05.17,03:00,1.44429,1.44597,1.44403,1.44470,4075
2016.05.17,04:00,1.44471,1.44734,1.44423,1.44652,5228
2016.05.17,05:00,1.44653,1.44938,1.44614,1.44881,4322
2016.05.17,06:00,1.44881,1.44930,1.44767,1.44859,2800
2016.05.17,07:00,1.44859,1.44918,1.44750,1.44802,2629
2016.05.17,08:00,1.44802,1.44899,1.44741,1.44831,2847
2016.05.17,09:00,1.44831,1.45218,1.44716,1.45057,6925
2016.05.17,10:00,1.45057,1.45241,1.45004,1.45171,8244
2016.05.17,11:00,1.45171,1.45175,1.44606,1.44695,8938
2016.05.17,12:00,1.44697,1.44958,1.44544,1.44871,8711
2016.05.17,13:00,1.44871,1.44937,1.44753,1.44753,5832
2016.05.17,14:00,1.44753,1.44815,1.44713,1.44787,5863
2016.05.17,15:00,1.44787,1.44873,1.44560,1.44665,8939
2016.05.17,16:00,1.44667,1.44782,1.44371,1.44551,10350
2016.05.17,17:00,1.44553,1.44762,1.44311,1.44661,10994
2016.05.17,18:00,1.44661,1.44914,1.44652,1.44831,8652
2016.05.17,19:00,1.44831,1.44863,1.44713,1.44725,3411
2016.05.17,20:00,1.44724,1.44726,1.44564,1.44573,3011
2016.05.17,21:00,1.44573,1.44615,1.44519,1.44551,2912
2016.05.17,22:00,1.44551,1.44622,1.44541,1.44591,2403
